Morning,Relaxation,92,5
Afternoon,Exercise,52,3
Morning,Exercise,45,2
Evening,Exercise,133,3
Afternoon,Exercise,79,3
Morning,Exercise,73,3
Night,Relaxation,94,5
Morning,Exercise,111,3
Night,Relaxation,46,2
Afternoon,Relaxation,68,4
Morning,Relaxation,63,4
Evening,Relaxation,43,3
Evening,Relaxation,26,3
Afternoon,Relaxation,77,5
Night,Exercise,169,5
Afternoon,Exercise,51,4
Morning,Exercise,88,4
Afternoon,Exercise,96,4
Night,Exercise,98,4
Evening,Relaxation,124,2
Evening,Relaxation,26,4
Night,Relaxation,169,5
Evening,Relaxation,37,4
Evening,Relaxation,149,2
Morning,Exercise,119,5
Afternoon,Relaxation,45,1
Morning,Exercise,56,2
Afternoon,Relaxation,81,3
Evening,Relaxation,101,3
Evening,Exercise,98,3
Evening,Relaxation,60,1
Morning,Exercise,123,4
Afternoon,Relaxation,101,4
Evening,Relaxation,114,1
Evening,Relaxation,138,5
Morning,Exercise,103,1
Evening,Exercise,36,1
Afternoon,Relaxation,98,3
Night,Exercise,98,3
Morning,Relaxation,169,4
Evening,Relaxation,145,4
Night,Relaxation,71,2
Night,Exercise,38,2
Night,Relaxation,51,1
Afternoon,Relaxation,127,2
Afternoon,Exercise,75,1
Morning,Exercise,101,3
Night,Relaxation,51,3
Night,Relaxation,31,2
Evening,Relaxation,58,2
Evening,Relaxation,69,3
Night,Relaxation,178,5
Night,Relaxation,41,3
Night,Exercise,66,3
Afternoon,Relaxation,39,2
Evening,Relaxation,40,4
Evening,Exercise,72,4
Night,Relaxation,111,4
Evening,Relaxation,87,5
Night,Exercise,72,1
Afternoon,Relaxation,133,4
Morning,Exercise,117,4
Morning,Exercise,44,3
Afternoon,Exercise,92,2
Evening,Exercise,71,2
Night,Exercise,153,5
Evening,Relaxation,130,4
Afternoon,Relaxation,127,4
Night,Exercise,96,3
Afternoon,Exercise,132,4
Afternoon,Relaxation,85,4
Evening,Exercise,109,4
Night,Exercise,106,3
Afternoon,Exercise,77,4
Night,Relaxation,29,2
Morning,Relaxation,139,5
Evening,Relaxation,24,3
Night,Relaxation,142,2
Morning,Relaxation,58,5
Morning,Relaxation,112,3
Afternoon,Exercise,39,1
Afternoon,Relaxation,30,1
Morning,Exercise,105,5
Afternoon,Relaxation,113,2
Evening,Relaxation,77,3
Afternoon,Relaxation,121,5
Afternoon,Relaxation,118,3
Morning,Exercise,55,1
Morning,Exercise,52,3
Night,Exercise,146,2
Afternoon,Relaxation,59,1
Morning,Relaxation,32,1
Evening,Exercise,162,2
Evening,Relaxation,34,4
Morning,Exercise,78,4
Night,Relaxation,114,3
Morning,Relaxation,63,4
Afternoon,Exercise,38,4
Evening,Relaxation,96,3
Night,Exercise,90,2
Morning,Exercise,48,3
Afternoon,Exercise,92,5
Night,Relaxation,56,1
Evening,Relaxation,35,3
Afternoon,Exercise,100,2
Afternoon,Relaxation,127,4
Evening,Exercise,106,5
Night,Relaxation,104,1
Evening,Relaxation,48,3
Morning,Relaxation,25,3
Night,Exercise,143,1
Afternoon,Relaxation,147,5
Night,Relaxation,118,3
Evening,Relaxation,80,1
Afternoon,Relaxation,31,1
Night,Relaxation,110,2
Morning,Relaxation,58,4
Afternoon,Exercise,78,2
Afternoon,Exercise,91,2
Evening,Relaxation,70,4
Morning,Exercise,110,3
Morning,Exercise,92,4
Morning,Exercise,30,3
Evening,Relaxation,144,2
Evening,Relaxation,133,4
Morning,Exercise,93,5
Night,Relaxation,87,3
Night,Exercise,142,5
Morning,Relaxation,49,2
Morning,Relaxation,96,3
Afternoon,Exercise,123,4
Evening,Relaxation,59,3
Night,Relaxation,155,4
Night,Relaxation,22,1
Night,Relaxation,130,3
Evening,Exercise,106,4
Afternoon,Exercise,97,3
Night,Relaxation,88,4
Afternoon,Exercise,92,4
Afternoon,Exercise,87,4
Night,Relaxation,60,3
Night,Relaxation,97,4
Morning,Exercise,92,2
Evening,Relaxation,143,3
Night,Exercise,106,1
Night,Relaxation,33,3
Evening,Relaxation,106,1
Night,Relaxation,139,5
Afternoon,Relaxation,57,2
Morning,Exercise,48,2
Morning,Relaxation,169,2
Afternoon,Exercise,51,2
Evening,Relaxation,33,5
Morning,Exercise,72,3
Afternoon,Exercise,130,2
Morning,Relaxation,145,5
Night,Relaxation,108,2
Night,Relaxation,139,5
Evening,Relaxation,30,4
Evening,Exercise,116,5
Evening,Relaxation,44,1
Morning,Exercise,102,5
Evening,Relaxation,66,4
Morning,Exercise,97,4
Afternoon,Exercise,82,3
Evening,Exercise,55,5
Night,Relaxation,60,5
Night,Exercise,131,5
Night,Exercise,82,4
Morning,Exercise,62,3
Night,Exercise,95,3
Evening,Exercise,76,4
Afternoon,Exercise,107,3
Evening,Relaxation,22,2
Night,Relaxation,96,4
Morning,Relaxation,99,4
Evening,Relaxation,71,3
Evening,Exercise,29,3
Morning,Relaxation,85,2
Night,Exercise,79,3
Night,Exercise,103,2
Night,Relaxation,98,3
Night,Relaxation,121,3
Evening,Relaxation,55,3
Evening,Exercise,82,4
Evening,Relaxation,57,5
Evening,Relaxation,131,4
Night,Relaxation,59,4
Evening,Relaxation,115,5
Morning,Relaxation,99,4
Afternoon,Exercise,130,3
Morning,Exercise,172,3
Morning,Exercise,91,1
Evening,Relaxation,88,2
Morning,Exercise,34,3
Morning,Exercise,62,2
Night,Exercise,121,1
Afternoon,Relaxation,106,4
Afternoon,Relaxation,99,1
Evening,Exercise,111,4
Night,Relaxation,81,2
Evening,Relaxation,52,1
Afternoon,Relaxation,79,2
Morning,Relaxation,104,3
Evening,Relaxation,138,1
Morning,Exercise,119,4
Evening,Relaxation,132,4
Night,Relaxation,50,4
Night,Relaxation,41,4
Evening,Relaxation,16,3
Morning,Relaxation,101,1
Afternoon,Relaxation,76,3
Evening,Exercise,53,1
Evening,Exercise,54,4
Evening,Exercise,71,4
Evening,Relaxation,17,4
Night,Relaxation,73,2
Afternoon,Relaxation,88,2
Evening,Exercise,130,1
Evening,Relaxation,25,5
Afternoon,Exercise,129,2
Morning,Relaxation,19,3
Afternoon,Exercise,88,4
Morning,Exercise,114,3
Night,Relaxation,42,4
Evening,Exercise,98,1
Afternoon,Relaxation,34,5
Evening,Relaxation,122,3
Night,Exercise,74,4
Afternoon,Exercise,83,2
Night,Exercise,135,5
Morning,Relaxation,88,3
Morning,Exercise,72,4
Morning,Exercise,81,2
Afternoon,Exercise,80,1
Evening,Relaxation,85,4
Night,Relaxation,134,2
Night,Exercise,56,5
Morning,Relaxation,101,3
Afternoon,Exercise,74,4
Morning,Exercise,118,4
Morning,Exercise,39,4
Evening,Exercise,83,5
Evening,Relaxation,33,5
Afternoon,Relaxation,26,4
Evening,Exercise,78,4
Evening,Exercise,62,2
Afternoon,Relaxation,49,4
Morning,Exercise,118,4
Afternoon,Relaxation,132,3
Evening,Exercise,64,3
Afternoon,Relaxation,60,3
Afternoon,Exercise,83,4
Evening,Exercise,108,1
Afternoon,Exercise,36,5
Night,Exercise,93,3
Evening,Relaxation,53,5
Afternoon,Relaxation,26,4
Afternoon,Exercise,43,3
Night,Exercise,58,2
Morning,Exercise,100,4
Afternoon,Relaxation,147,5
Evening,Relaxation,143,5
Afternoon,Exercise,32,2
Evening,Exercise,168,4
Morning,Relaxation,76,3
Night,Relaxation,47,4
Morning,Exercise,78,2
Night,Relaxation,53,4
Night,Relaxation,92,5
Morning,Exercise,119,1
Morning,Exercise,39,3
Morning,Relaxation,64,2
Evening,Relaxation,54,3
Afternoon,Relaxation,61,4
Night,Relaxation,98,4
Night,Relaxation,85,5
Night,Relaxation,94,3
Afternoon,Exercise,91,1
Afternoon,Relaxation,69,5
Morning,Exercise,119,1
Night,Relaxation,146,5
Afternoon,Exercise,60,4
Evening,Exercise,74,5
Evening,Relaxation,84,3
Morning,Relaxation,71,1
Morning,Relaxation,23,3
Afternoon,Exercise,74,5
Evening,Relaxation,100,5
Morning,Exercise,69,4
Afternoon,Exercise,99,2
Night,Relaxation,121,2
Night,Relaxation,97,4
Night,Relaxation,93,3
Night,Relaxation,48,2
Afternoon,Relaxation,104,5
Night,Exercise,87,4
Afternoon,Exercise,122,4
Morning,Exercise,97,5
Afternoon,Relaxation,21,4
Evening,Exercise,136,5
Evening,Exercise,104,3
Afternoon,Relaxation,70,4
Night,Relaxation,96,3
Afternoon,Relaxation,113,4
Morning,Exercise,81,1
Morning,Relaxation,143,5
Evening,Relaxation,40,3
Evening,Exercise,118,4
Night,Exercise,71,2
Night,Relaxation,18,4
Afternoon,Relaxation,114,2
Morning,Relaxation,44,1
Night,Relaxation,73,2
Evening,Exercise,46,5
Afternoon,Relaxation,52,2
Morning,Exercise,120,3
Afternoon,Relaxation,27,5
Afternoon,Relaxation,69,3
Evening,Relaxation,31,2
Afternoon,Exercise,118,4
Evening,Exercise,36,5
Evening,Relaxation,99,3
Morning,Exercise,94,3
Night,Relaxation,137,1
Afternoon,Exercise,97,4
Night,Relaxation,66,5
Morning,Relaxation,134,3
Morning,Relaxation,34,2
Afternoon,Exercise,58,3
Night,Relaxation,125,4
Night,Exercise,96,3
Afternoon,Exercise,72,4
Evening,Exercise,114,4
Morning,Exercise,55,5
Afternoon,Exercise,121,4
Afternoon,Relaxation,91,5
Morning,Exercise,43,2
Night,Relaxation,97,3
Night,Relaxation,67,2
Afternoon,Relaxation,57,1
Afternoon,Relaxation,98,3
Evening,Relaxation,74,3
Morning,Exercise,90,5
Morning,Relaxation,83,3
Night,Exercise,152,5
Morning,Exercise,59,3
Afternoon,Relaxation,34,3
Night,Relaxation,82,3
Morning,Exercise,62,3
Night,Exercise,125,3
Morning,Relaxation,43,3
Evening,Exercise,171,4
Morning,Exercise,68,4
Afternoon,Relaxation,102,5
Morning,Relaxation,79,2
Afternoon,Exercise,62,2
Afternoon,Relaxation,48,2
Morning,Exercise,99,3
Night,Relaxation,151,3
Morning,Exercise,36,1
Afternoon,Exercise,56,2
Afternoon,Exercise,128,2
Night,Relaxation,118,4
Night,Exercise,57,3
Night,Exercise,62,3
Night,Exercise,53,3
Morning,Exercise,36,5
Afternoon,Relaxation,150,3
Afternoon,Relaxation,115,5
Night,Relaxation,29,5
Afternoon,Relaxation,40,3
Night,Exercise,121,5
Night,Relaxation,100,3
Morning,Exercise,116,4
Afternoon,Relaxation,150,4
Morning,Exercise,166,2
Morning,Exercise,59,1
Night,Relaxation,126,4
Evening,Relaxation,57,2
Night,Relaxation,122,3
Afternoon,Exercise,163,5
Afternoon,Exercise,100,4
Evening,Exercise,87,1
Night,Relaxation,146,5
Morning,Exercise,46,3
Evening,Exercise,133,5
Night,Relaxation,60,5
Morning,Relaxation,60,4
Afternoon,Exercise,119,4
Afternoon,Relaxation,78,3
Evening,Exercise,53,3
Evening,Relaxation,69,5
Evening,Exercise,174,4
Evening,Relaxation,16,3
Night,Relaxation,70,4
Morning,Exercise,75,3
Night,Exercise,98,2
Afternoon,Exercise,151,4
Afternoon,Relaxation,81,2
Afternoon,Exercise,107,5
Evening,Relaxation,34,3
Night,Relaxation,147,4
Night,Relaxation,67,3
Afternoon,Relaxation,109,4
Afternoon,Exercise,120,3
Evening,Relaxation,50,2
Afternoon,Exercise,32,3
Night,Relaxation,118,5
Night,Relaxation,152,3
Afternoon,Relaxation,33,3
Evening,Relaxation,93,3
Morning,Relaxation,84,5
Morning,Relaxation,64,2
Night,Exercise,133,3
Morning,Exercise,56,3
Night,Relaxation,95,3
Morning,Relaxation,83,2
Afternoon,Exercise,103,3
Night,Relaxation,23,3
Night,Relaxation,113,4
Night,Relaxation,104,3
Evening,Relaxation,128,5
Morning,Exercise,81,2
Afternoon,Exercise,117,2
Evening,Relaxation,145,5
Evening,Exercise,97,4
Morning,Exercise,113,4
Morning,Exercise,53,3
Morning,Exercise,172,4
Afternoon,Exercise,35,2
Morning,Exercise,32,4
Morning,Exercise,40,3
Night,Exercise,76,3
Afternoon,Exercise,85,4
Night,Relaxation,29,3
Evening,Relaxation,124,4
Afternoon,Exercise,73,3
Evening,Relaxation,71,3
Evening,Relaxation,55,3
Morning,Exercise,118,3
Morning,Relaxation,74,2
Night,Exercise,109,2
Afternoon,Relaxation,99,4
Night,Relaxation,106,4
Afternoon,Relaxation,82,2
Morning,Exercise,109,3
Morning,Relaxation,124,3
Evening,Exercise,29,3
Evening,Relaxation,39,5
Morning,Exercise,64,2
Night,Relaxation,37,3
Morning,Exercise,41,3
Evening,Exercise,91,3
Night,Relaxation,46,4
Evening,Relaxation,32,1
Afternoon,Exercise,33,5
Evening,Relaxation,44,4
Afternoon,Relaxation,103,2
Night,Exercise,165,3
Morning,Exercise,74,3
Night,Exercise,82,3
Afternoon,Exercise,67,3
Afternoon,Exercise,68,3
Morning,Relaxation,21,3
Night,Exercise,110,4
Night,Exercise,170,3
Evening,Relaxation,81,4
Afternoon,Exercise,95,1
Morning,Exercise,52,1
Night,Relaxation,101,1
Evening,Relaxation,65,2
Evening,Exercise,34,4
Morning,Exercise,37,4
Morning,Relaxation,106,4
Morning,Exercise,151,3
Afternoon,Relaxation,89,1
Morning,Relaxation,79,2
Evening,Relaxation,106,4
Morning,Exercise,96,2
Night,Exercise,34,3
Evening,Relaxation,124,1
Evening,Relaxation,38,3
Afternoon,Exercise,179,4
Night,Relaxation,151,2
Morning,Exercise,77,1
Evening,Relaxation,116,2
Night,Relaxation,101,4
Night,Exercise,91,4
Evening,Exercise,77,4
Morning,Relaxation,61,3
Afternoon,Exercise,47,2
Night,Relaxation,135,1
Afternoon,Relaxation,150,3
Afternoon,Relaxation,60,2
Evening,Relaxation,73,1
Afternoon,Relaxation,93,2
Morning,Exercise,159,4
Afternoon,Exercise,92,5
Afternoon,Exercise,89,4
Morning,Exercise,62,3
Afternoon,Relaxation,90,3
Night,Relaxation,89,2
Evening,Relaxation,69,4
Evening,Relaxation,59,2
Afternoon,Relaxation,19,4
Evening,Relaxation,38,3
Afternoon,Exercise,169,4
Morning,Relaxation,93,4
Afternoon,Relaxation,25,2
Evening,Relaxation,64,4
Night,Relaxation,133,4
Afternoon,Exercise,91,5
Night,Relaxation,48,2
Evening,Exercise,58,3
Evening,Relaxation,17,3
Morning,Relaxation,129,4
Night,Relaxation,84,3
Evening,Relaxation,52,4
Evening,Exercise,98,5
Evening,Relaxation,124,5
Night,Exercise,51,2
Afternoon,Exercise,137,4
Evening,Relaxation,106,1
Morning,Exercise,114,2
Evening,Relaxation,91,2
Night,Relaxation,147,5
Evening,Relaxation,47,2
Afternoon,Exercise,101,3
Afternoon,Relaxation,107,5
Evening,Relaxation,112,4
Evening,Relaxation,112,4
Afternoon,Exercise,175,5
Afternoon,Exercise,98,4
Afternoon,Exercise,41,1
Morning,Exercise,163,3
Night,Relaxation,65,2
Night,Relaxation,89,4
Afternoon,Exercise,57,4
Evening,Relaxation,73,3
Afternoon,Exercise,78,5
Afternoon,Relaxation,120,4
Night,Relaxation,57,2
Afternoon,Exercise,16,1
Evening,Relaxation,35,4
Afternoon,Exercise,37,2
Evening,Exercise,41,2
Morning,Exercise,105,4
Evening,Relaxation,86,1
Night,Exercise,119,3
Night,Relaxation,148,2
Afternoon,Exercise,110,5
Evening,Relaxation,36,3
Evening,Exercise,63,5
Evening,Relaxation,23,4
Morning,Exercise,94,4
Morning,Relaxation,69,2
Night,Relaxation,70,3
Morning,Exercise,107,4
Morning,Exercise,85,4
Afternoon,Exercise,94,1
Afternoon,Relaxation,131,4
Afternoon,Exercise,46,4
Afternoon,Relaxation,116,2
Afternoon,Relaxation,146,4
Night,Relaxation,18,2
Evening,Relaxation,141,5
Night,Relaxation,113,2
Morning,Relaxation,34,5
Evening,Relaxation,52,4
Night,Exercise,140,3
Evening,Exercise,69,2
Night,Relaxation,133,2
Afternoon,Relaxation,80,4
Afternoon,Relaxation,104,3
Evening,Relaxation,57,5
Evening,Exercise,70,5
Morning,Exercise,94,2
Evening,Exercise,139,2
Evening,Relaxation,48,3
Evening,Relaxation,81,2
Evening,Relaxation,54,2
Evening,Relaxation,38,3
Afternoon,Relaxation,169,5
Evening,Exercise,71,5
Evening,Exercise,98,3
Night,Relaxation,98,3
Afternoon,Relaxation,61,4
Night,Exercise,117,3
Evening,Exercise,47,2
Afternoon,Relaxation,64,4
Evening,Relaxation,68,3
Morning,Exercise,41,4
Afternoon,Relaxation,73,2
Night,Exercise,33,4
Afternoon,Relaxation,132,5
Night,Relaxation,150,4
Night,Relaxation,69,3
Evening,Exercise,110,3
Afternoon,Relaxation,118,4
Afternoon,Relaxation,57,3
Evening,Relaxation,148,5
Evening,Exercise,82,1
Evening,Exercise,61,4
Night,Relaxation,56,2
Evening,Exercise,95,3
Evening,Relaxation,116,4
Night,Relaxation,139,3
Morning,Exercise,84,3
Morning,Exercise,41,1
Morning,Relaxation,103,5
Evening,Exercise,22,2
Night,Relaxation,40,2
Morning,Exercise,60,3
Afternoon,Relaxation,127,3
Night,Exercise,26,3
Afternoon,Relaxation,66,2
Morning,Exercise,111,4
Afternoon,Relaxation,44,4
Afternoon,Exercise,63,4
Night,Relaxation,74,5
Night,Exercise,66,3
Morning,Relaxation,31,3
Afternoon,Exercise,44,2
Evening,Relaxation,109,5
Night,Relaxation,21,3
Night,Relaxation,19,2
Evening,Relaxation,100,2
Morning,Exercise,63,4
Morning,Relaxation,178,4
Evening,Relaxation,150,3
Evening,Relaxation,143,1
Morning,Relaxation,35,3
Evening,Relaxation,38,1
Morning,Exercise,96,1
Afternoon,Relaxation,142,5
Evening,Relaxation,131,4
Night,Exercise,126,4
Night,Relaxation,57,5
Night,Relaxation,55,3
Afternoon,Exercise,138,3
Evening,Exercise,103,4
Evening,Exercise,144,2
Afternoon,Exercise,75,4
Night,Exercise,180,4
Afternoon,Exercise,67,4
Afternoon,Relaxation,102,3
Night,Relaxation,44,2
Afternoon,Relaxation,132,1
Evening,Exercise,60,4
Night,Relaxation,58,1
Night,Relaxation,125,4
Morning,Exercise,57,3
Morning,Relaxation,40,3
Night,Exercise,78,5
Morning,Exercise,58,4
Evening,Relaxation,29,4
Afternoon,Exercise,179,3
Evening,Relaxation,44,2
Evening,Relaxation,43,4
Evening,Relaxation,129,4
Evening,Relaxation,115,4
Morning,Exercise,83,2
Afternoon,Relaxation,52,3
Morning,Exercise,60,2
Evening,Relaxation,57,5
Afternoon,Relaxation,17,2
Night,Exercise,127,5
Afternoon,Exercise,90,1
Afternoon,Exercise,133,5
Evening,Relaxation,139,4
Night,Relaxation,118,4
Evening,Exercise,156,4
Night,Relaxation,103,5
Afternoon,Exercise,59,4
Night,Relaxation,85,2
Night,Relaxation,59,2
Morning,Relaxation,148,5
Afternoon,Relaxation,58,3
Afternoon,Exercise,52,3
Morning,Exercise,103,5
Evening,Exercise,15,3
Night,Exercise,112,4
Morning,Relaxation,86,5
Morning,Exercise,99,4
Evening,Exercise,57,3
Afternoon,Exercise,67,4
Afternoon,Exercise,55,3
Morning,Exercise,66,5
Afternoon,Exercise,87,2
Morning,Exercise,117,3
Evening,Relaxation,148,5
Morning,Exercise,120,5
Morning,Exercise,120,3
Morning,Relaxation,75,4
Morning,Exercise,59,3
Night,Relaxation,105,2
Night,Relaxation,125,2
Evening,Relaxation,21,4
Night,Exercise,112,2
Evening,Relaxation,117,2
Night,Exercise,58,3
Morning,Exercise,83,4
Night,Relaxation,99,5
Evening,Relaxation,137,2
Evening,Relaxation,87,3
Night,Relaxation,118,3
Evening,Exercise,173,5
Afternoon,Exercise,149,5
Afternoon,Relaxation,36,4
Evening,Relaxation,122,4
Evening,Relaxation,30,2
Morning,Exercise,80,3
Afternoon,Relaxation,28,4
Night,Relaxation,68,4
Night,Relaxation,81,2
Afternoon,Relaxation,48,4
Evening,Relaxation,69,5
Morning,Exercise,73,2
Morning,Relaxation,84,2
Afternoon,Exercise,61,4
Morning,Relaxation,33,3
Evening,Relaxation,15,5
Evening,Exercise,117,3
Evening,Exercise,114,4
Night,Exercise,48,4
Evening,Relaxation,81,1
Evening,Exercise,120,4
Night,Relaxation,48,1
Morning,Relaxation,114,4
Morning,Relaxation,46,4
Morning,Exercise,84,3
Morning,Exercise,56,2
Evening,Relaxation,96,2
Afternoon,Relaxation,132,5
Evening,Relaxation,20,3
Night,Exercise,120,5
Morning,Exercise,95,4
Morning,Relaxation,113,3
Night,Relaxation,111,3
Night,Relaxation,44,3
Night,Exercise,70,3
Night,Relaxation,52,4
Night,Relaxation,79,3
Evening,Exercise,106,2
Morning,Relaxation,146,4
Afternoon,Relaxation,85,3
Night,Exercise,93,4
Evening,Exercise,38,2
Afternoon,Exercise,74,1
Morning,Exercise,73,5
Morning,Exercise,32,4
Evening,Relaxation,41,4
Evening,Relaxation,127,3
Afternoon,Exercise,75,4
Evening,Exercise,64,3
Night,Relaxation,44,2
Evening,Relaxation,138,2
Morning,Exercise,111,4
Evening,Relaxation,116,1
Morning,Relaxation,112,3
Afternoon,Relaxation,105,3
Afternoon,Relaxation,119,2
Morning,Relaxation,45,2
Evening,Relaxation,66,4
Afternoon,Exercise,72,2
Night,Exercise,47,3
Night,Relaxation,81,3
Night,Exercise,89,3
Afternoon,Relaxation,72,1
Evening,Exercise,139,4
Evening,Exercise,60,2
Morning,Relaxation,119,2
Night,Exercise,85,4
Afternoon,Exercise,90,2
Night,Relaxation,44,2
Night,Relaxation,104,5
Afternoon,Exercise,89,3
Evening,Relaxation,102,2
Morning,Exercise,130,4
Night,Relaxation,69,4
Evening,Relaxation,101,2
Morning,Relaxation,83,4
Morning,Exercise,136,4
Evening,Relaxation,119,3
Morning,Exercise,78,4
Evening,Exercise,121,5
Afternoon,Exercise,73,2
Afternoon,Exercise,157,5
Night,Relaxation,106,5
Morning,Relaxation,78,1
Evening,Relaxation,67,3
Morning,Relaxation,36,3
Afternoon,Exercise,63,4
Afternoon,Exercise,100,3
Morning,Relaxation,116,5
Afternoon,Exercise,95,3
Night,Relaxation,150,5
Evening,Exercise,96,3
Evening,Relaxation,49,2
Afternoon,Exercise,16,4
Evening,Exercise,90,2
Afternoon,Exercise,65,2
Night,Relaxation,97,2
Morning,Exercise,118,3
Evening,Relaxation,115,5
Morning,Exercise,61,5
Night,Relaxation,79,4
Afternoon,Relaxation,20,3
Morning,Exercise,58,2
Night,Relaxation,47,2
Evening,Exercise,119,2
Afternoon,Relaxation,36,2
Morning,Exercise,76,4
Evening,Exercise,73,5
Afternoon,Exercise,86,2
Night,Exercise,71,1
Afternoon,Exercise,164,5
Morning,Exercise,75,1
Afternoon,Relaxation,45,3
Night,Relaxation,88,3
Afternoon,Relaxation,116,3
Afternoon,Exercise,142,2
Evening,Relaxation,72,4
Night,Relaxation,81,1
Evening,Exercise,42,4
Evening,Relaxation,49,3
Evening,Exercise,131,2
Afternoon,Exercise,97,4
Evening,Exercise,137,5
Morning,Exercise,47,4
Morning,Exercise,118,5
Evening,Relaxation,21,3
Night,Relaxation,67,2
Afternoon,Exercise,106,5
Evening,Exercise,58,5
Afternoon,Relaxation,42,3
Afternoon,Relaxation,69,5
Night,Exercise,123,5
Afternoon,Exercise,72,4
Afternoon,Relaxation,137,5
Morning,Exercise,109,3
Morning,Exercise,91,3
Night,Exercise,141,5
Morning,Exercise,52,1
Afternoon,Exercise,124,2
Night,Exercise,50,4
Afternoon,Exercise,19,2
Morning,Exercise,117,2
Night,Relaxation,74,2
Evening,Exercise,29,1
Afternoon,Relaxation,88,2
Evening,Relaxation,97,2
Night,Relaxation,124,4
Night,Exercise,28,4
Morning,Exercise,121,2
Night,Relaxation,145,2
Evening,Exercise,97,3
Evening,Exercise,104,5
Afternoon,Exercise,153,3
Morning,Relaxation,60,3
Morning,Relaxation,81,4
Night,Exercise,74,1
Night,Relaxation,141,5
Evening,Relaxation,57,2
Night,Relaxation,116,5
Morning,Relaxation,113,4
Afternoon,Exercise,64,2
Afternoon,Relaxation,120,3
Night,Relaxation,78,5
Morning,Relaxation,145,4
Evening,Exercise,91,4
Afternoon,Relaxation,116,5
Night,Relaxation,88,5
Evening,Exercise,122,5
Evening,Exercise,135,5
Afternoon,Exercise,44,3
Night,Relaxation,53,5
Night,Relaxation,79,3
Evening,Relaxation,21,2
Night,Relaxation,41,3
Morning,Exercise,100,5
Evening,Exercise,90,2
Night,Exercise,110,3
Night,Exercise,135,2
Night,Relaxation,49,1
Night,Exercise,85,3
Evening,Relaxation,126,4
Morning,Exercise,88,3
Night,Relaxation,78,3
Afternoon,Exercise,31,2
Morning,Exercise,75,4
Night,Relaxation,80,4
Morning,Exercise,92,3
Afternoon,Relaxation,91,3
Afternoon,Exercise,32,4
Afternoon,Relaxation,48,2
Evening,Relaxation,20,3
Evening,Relaxation,103,4
Morning,Relaxation,37,3
Evening,Exercise,108,2
Night,Relaxation,175,3
Afternoon,Exercise,103,4
Afternoon,Exercise,51,3
Evening,Exercise,53,3
Morning,Exercise,73,4
Afternoon,Exercise,32,3
Night,Relaxation,58,3
Morning,Relaxation,43,4
Morning,Relaxation,48,2
Night,Exercise,98,5
Morning,Relaxation,131,1
Morning,Exercise,105,5
Afternoon,Exercise,54,3
Night,Relaxation,51,3
Morning,Exercise,91,4
Afternoon,Relaxation,54,2
Afternoon,Relaxation,130,3
Night,Relaxation,83,3
Night,Relaxation,34,5
Night,Relaxation,179,5
Evening,Relaxation,111,2
Afternoon,Relaxation,79,1
Morning,Exercise,52,3
Night,Relaxation,49,4
Morning,Exercise,103,4
Night,Relaxation,32,5
Morning,Exercise,30,2
Afternoon,Exercise,147,1
Afternoon,Relaxation,52,1
Afternoon,Exercise,63,2
Morning,Relaxation,175,3
Morning,Relaxation,74,2
Night,Relaxation,66,3
Night,Relaxation,151,5
Night,Relaxation,146,5
Afternoon,Relaxation,139,5
Night,Relaxation,116,5
Morning,Exercise,45,1
Night,Relaxation,150,3
Afternoon,Relaxation,101,4
Morning,Exercise,111,2
Morning,Relaxation,134,3
Evening,Relaxation,141,5
Evening,Exercise,64,2
Morning,Relaxation,74,4
Afternoon,Exercise,113,5
Evening,Exercise,114,5
Afternoon,Relaxation,92,2
Afternoon,Exercise,108,2
Morning,Relaxation,66,3
Evening,Relaxation,34,4
Night,Relaxation,90,5
Evening,Exercise,63,4
Afternoon,Exercise,47,2
Evening,Relaxation,131,2
Afternoon,Relaxation,143,3
Evening,Relaxation,46,4
Morning,Exercise,93,4
Evening,Exercise,121,2
Evening,Exercise,82,4
Night,Relaxation,131,2
Afternoon,Exercise,82,5
Morning,Exercise,64,3
Afternoon,Exercise,156,3
Evening,Relaxation,119,3
Night,Relaxation,89,3
Night,Relaxation,98,5
Afternoon,Exercise,96,3
Night,Relaxation,131,3
Morning,Exercise,50,3
Morning,Exercise,53,4
Evening,Exercise,98,1
Night,Relaxation,108,3
Afternoon,Relaxation,57,4
Morning,Exercise,157,4
Night,Relaxation,110,2
Afternoon,Exercise,83,3
Night,Relaxation,40,5
Night,Relaxation,100,5
Morning,Exercise,89,4
Afternoon,Relaxation,101,4
Evening,Exercise,152,5
Afternoon,Relaxation,54,2
Afternoon,Relaxation,77,2
Evening,Relaxation,23,5
Evening,Exercise,142,4
Morning,Exercise,101,2
Afternoon,Exercise,127,5
Morning,Exercise,115,3
Night,Relaxation,19,4
Night,Relaxation,127,3
Afternoon,Relaxation,70,2
Evening,Relaxation,118,5
Night,Exercise,109,2
Afternoon,Relaxation,89,2
Night,Relaxation,36,4
Night,Relaxation,85,2
Morning,Exercise,92,4
Afternoon,Relaxation,111,4
Night,Relaxation,61,2
Evening,Exercise,55,5
Evening,Exercise,90,2
Night,Relaxation,39,4
Evening,Relaxation,106,4
Morning,Relaxation,117,4
Night,Exercise,63,2
Morning,Exercise,70,3
Night,Relaxation,15,5
Night,Relaxation,118,3
Night,Exercise,116,3
Evening,Exercise,155,3
Night,Exercise,116,3
Evening,Exercise,87,3
Evening,Relaxation,76,1
