Afternoon,Exercise,140,6,7
Night,Relaxation,83,7,8
Night,Relaxation,80,7,8
Afternoon,Exercise,92,7,9
Night,Exercise,107,6,7
Evening,Exercise,149,4,5
Night,Relaxation,73,4,5
Morning,Relaxation,51,4,4
Evening,Relaxation,90,4,6
Morning,Exercise,57,5,6
Night,Relaxation,101,7,8
Night,Relaxation,106,8,8
Night,Relaxation,71,7,6
Morning,Exercise,73,6,5
Evening,Exercise,135,3,2
Morning,Exercise,113,5,7
Evening,Exercise,60,7,6
Afternoon,Relaxation,35,7,8
Afternoon,Relaxation,39,7,8
Evening,Exercise,90,8,10
Morning,Relaxation,79,7,6
Afternoon,Relaxation,47,6,7
Morning,Exercise,58,5,5
Morning,Exercise,75,4,3
Night,Relaxation,129,7,7
Night,Relaxation,84,4,3
Morning,Exercise,43,7,6
Evening,Relaxation,84,4,3
Evening,Relaxation,135,8,10
Morning,Exercise,119,7,9
Night,Relaxation,65,6,6
Night,Exercise,115,7,9
Night,Relaxation,138,7,7
Night,Relaxation,127,7,6
Morning,Exercise,85,6,5
Morning,Exercise,60,4,3
Morning,Exercise,53,5,5
Evening,Exercise,27,7,6
Evening,Exercise,39,6,6
Night,Exercise,61,5,6
Afternoon,Relaxation,119,3,4
Morning,Relaxation,153,8,8
Morning,Relaxation,69,5,4
Morning,Exercise,160,7,6
Night,Relaxation,116,7,6
Afternoon,Relaxation,140,6,6
Evening,Relaxation,119,5,7
Evening,Relaxation,115,4,5
Evening,Relaxation,110,3,5
Afternoon,Exercise,149,6,5
Afternoon,Exercise,53,6,7
Afternoon,Exercise,79,7,7
Afternoon,Relaxation,82,8,9
Afternoon,Exercise,89,5,5
Afternoon,Exercise,94,6,7
Evening,Exercise,139,7,7
Evening,Relaxation,112,8,9
Morning,Relaxation,78,5,5
Evening,Exercise,99,6,6
Afternoon,Exercise,115,3,5
Night,Relaxation,167,6,5
Afternoon,Relaxation,118,5,4
Morning,Relaxation,32,5,4
Afternoon,Relaxation,48,8,9
Evening,Relaxation,79,5,5
Night,Exercise,80,4,3
Night,Relaxation,63,3,3
Morning,Relaxation,111,7,9
Night,Relaxation,100,6,5
Night,Exercise,97,3,2
Night,Relaxation,81,6,6
Night,Relaxation,82,6,6
Night,Relaxation,32,8,8
Afternoon,Relaxation,80,4,5
Afternoon,Exercise,90,6,7
Afternoon,Relaxation,137,7,7
Evening,Exercise,44,7,8
Afternoon,Relaxation,176,8,10
Morning,Exercise,147,6,5
Morning,Exercise,40,8,7
Evening,Relaxation,55,5,6
Evening,Relaxation,50,6,6
Night,Exercise,131,3,3
Evening,Relaxation,16,6,7
Morning,Exercise,113,7,9
Night,Relaxation,113,7,9
Morning,Exercise,41,4,5
Afternoon,Exercise,79,7,8
Night,Relaxation,52,4,4
Night,Relaxation,102,3,5
Night,Exercise,51,4,4
Evening,Relaxation,65,8,7
Night,Relaxation,27,5,5
Evening,Exercise,90,3,4
Evening,Relaxation,76,8,7
Night,Relaxation,107,3,3
Night,Relaxation,120,4,4
Afternoon,Relaxation,85,4,5
Afternoon,Relaxation,82,3,3
Morning,Relaxation,121,4,5
Night,Exercise,107,4,6
Afternoon,Exercise,167,3,4
Afternoon,Exercise,97,4,4
Afternoon,Exercise,94,5,6
Morning,Exercise,93,8,7
Evening,Relaxation,16,6,5
Afternoon,Exercise,69,4,4
Morning,Exercise,110,6,6
Night,Exercise,52,6,7
Morning,Relaxation,98,6,5
Afternoon,Relaxation,81,3,3
Night,Relaxation,99,5,5
Evening,Relaxation,140,3,5
Night,Relaxation,135,6,7
Morning,Relaxation,39,7,8
Night,Exercise,62,6,7
Morning,Exercise,71,3,3
Afternoon,Exercise,115,7,6
Evening,Relaxation,144,4,5
Evening,Relaxation,64,4,4
Morning,Exercise,111,3,3
Morning,Exercise,96,5,5
Evening,Exercise,150,7,7
Evening,Relaxation,31,3,3
Afternoon,Relaxation,73,6,5
Evening,Relaxation,65,3,4
Evening,Exercise,103,5,6
Evening,Exercise,58,4,3
Night,Relaxation,21,3,3
Morning,Relaxation,18,3,3
Night,Exercise,42,3,2
Afternoon,Relaxation,21,4,5
Evening,Relaxation,142,5,5
Afternoon,Exercise,55,7,6
Evening,Exercise,62,8,8
Afternoon,Exercise,180,8,10
Morning,Exercise,111,6,7
Morning,Exercise,55,4,3
Morning,Relaxation,65,8,8
Evening,Relaxation,97,7,7
Morning,Exercise,61,5,5
Afternoon,Relaxation,102,4,5
Night,Relaxation,64,7,7
Afternoon,Exercise,106,8,8
Morning,Exercise,133,3,2
Afternoon,Exercise,100,5,5
Evening,Relaxation,63,8,7
Night,Exercise,141,4,5
Evening,Relaxation,122,3,2
Night,Exercise,33,3,2
Afternoon,Relaxation,115,8,9
Night,Relaxation,109,4,4
Morning,Exercise,116,4,5
Night,Relaxation,114,6,6
Morning,Exercise,30,4,5
Afternoon,Relaxation,52,5,4
Morning,Relaxation,29,8,7
Night,Relaxation,45,3,4
Afternoon,Relaxation,55,7,7
Morning,Relaxation,27,4,3
Morning,Relaxation,57,3,3
Evening,Exercise,112,5,4
Afternoon,Relaxation,15,4,3
Evening,Relaxation,25,3,3
Evening,Exercise,77,5,5
Night,Exercise,118,7,9
Evening,Exercise,133,8,10
Evening,Relaxation,62,5,4
Night,Exercise,178,5,8
Afternoon,Exercise,46,4,3
Night,Relaxation,160,7,10
Morning,Relaxation,34,8,9
Night,Relaxation,116,7,7
Afternoon,Exercise,88,6,5
Morning,Exercise,84,5,5
Evening,Relaxation,33,4,5
Afternoon,Exercise,92,8,9
Morning,Exercise,167,4,6
Night,Relaxation,25,6,5
Morning,Relaxation,105,4,5
Morning,Exercise,99,5,5
Evening,Exercise,33,3,4
Afternoon,Relaxation,32,6,5
Morning,Relaxation,45,5,5
Evening,Relaxation,58,8,7
Night,Relaxation,67,7,7
Night,Relaxation,112,4,3
Morning,Relaxation,171,3,3
Afternoon,Relaxation,28,8,7
Morning,Relaxation,61,8,8
Night,Relaxation,60,7,7
Morning,Exercise,118,5,4
Afternoon,Exercise,55,6,5
Morning,Exercise,107,4,4
Night,Exercise,113,3,3
Morning,Exercise,58,7,6
Night,Exercise,40,8,9
Evening,Exercise,75,8,7
Morning,Relaxation,113,4,3
Evening,Relaxation,40,5,4
Morning,Exercise,82,5,6
Night,Relaxation,70,7,8
Afternoon,Exercise,150,8,10
Morning,Exercise,103,8,8
Night,Relaxation,177,8,10
Morning,Exercise,65,5,6
Morning,Exercise,34,3,3
Night,Relaxation,126,7,8
Afternoon,Exercise,110,4,4
Evening,Exercise,37,4,3
Afternoon,Exercise,31,3,3
Afternoon,Relaxation,125,3,4
Morning,Relaxation,146,6,5
Afternoon,Exercise,30,7,6
Night,Relaxation,16,5,5
Night,Exercise,107,5,7
Night,Exercise,71,5,6
Evening,Relaxation,115,3,5
Afternoon,Exercise,78,3,3
Night,Relaxation,111,6,7
Evening,Relaxation,31,8,9
Evening,Relaxation,46,7,6
Evening,Relaxation,67,5,4
Afternoon,Exercise,58,3,4
Evening,Exercise,66,3,4
Night,Relaxation,95,6,8
Morning,Exercise,44,8,8
Morning,Relaxation,137,6,9
Evening,Exercise,77,7,7
Morning,Relaxation,120,7,9
Afternoon,Relaxation,99,3,4
Night,Relaxation,30,8,9
Evening,Relaxation,166,6,8
Morning,Relaxation,141,5,4
Afternoon,Exercise,99,8,8
Evening,Relaxation,30,3,2
Evening,Relaxation,101,7,8
Night,Exercise,63,6,7
Evening,Exercise,176,5,4
Afternoon,Relaxation,147,3,6
Evening,Relaxation,67,7,6
Evening,Relaxation,51,8,9
Morning,Exercise,177,5,4
Evening,Exercise,68,7,8
Night,Exercise,144,6,7
Afternoon,Exercise,62,8,8
Morning,Exercise,59,7,7
Night,Exercise,132,5,4
Afternoon,Exercise,30,8,8
Afternoon,Exercise,87,3,2
Night,Exercise,48,3,3
Night,Relaxation,19,7,8
Evening,Relaxation,107,6,5
Morning,Relaxation,35,7,6
Morning,Exercise,162,6,8
Afternoon,Relaxation,160,4,7
Evening,Relaxation,85,4,3
Afternoon,Exercise,71,6,7
Evening,Relaxation,51,3,4
Morning,Relaxation,64,6,6
Afternoon,Exercise,68,6,6
Night,Relaxation,101,6,6
Evening,Relaxation,78,8,8
Morning,Exercise,55,8,8
Evening,Exercise,56,8,7
Morning,Exercise,33,5,4
Evening,Exercise,89,3,3
Night,Exercise,62,3,2
Afternoon,Relaxation,52,3,4
Morning,Exercise,113,7,7
Night,Relaxation,57,5,6
Morning,Relaxation,74,4,4
Morning,Relaxation,125,4,3
Night,Relaxation,28,8,8
Evening,Exercise,125,7,7
Night,Exercise,39,4,3
Morning,Exercise,48,5,4
Morning,Exercise,94,5,5
Morning,Relaxation,37,7,8
Morning,Exercise,64,5,6
Night,Relaxation,94,7,8
Evening,Relaxation,42,7,6
Afternoon,Exercise,108,3,3
Morning,Exercise,46,4,5
Morning,Exercise,101,7,6
Evening,Relaxation,19,5,6
Night,Relaxation,66,4,4
Afternoon,Exercise,49,8,9
Afternoon,Relaxation,116,6,7
Afternoon,Exercise,71,5,5
Evening,Relaxation,76,5,4
Morning,Exercise,75,6,6
Night,Relaxation,123,5,6
Night,Relaxation,60,5,5
Afternoon,Exercise,36,6,6
Evening,Relaxation,106,6,6
Afternoon,Relaxation,70,4,3
Morning,Relaxation,141,8,9
Night,Exercise,47,8,7
Night,Exercise,72,7,8
Night,Relaxation,51,5,6
Morning,Exercise,45,4,4
Morning,Exercise,90,4,4
Evening,Relaxation,133,6,7
Evening,Exercise,74,7,6
Evening,Exercise,121,7,6
Night,Exercise,113,6,7
Evening,Relaxation,59,5,5
Afternoon,Exercise,114,6,6
Afternoon,Exercise,178,3,2
Night,Relaxation,60,5,4
Morning,Exercise,100,4,6
Night,Exercise,53,6,7
Afternoon,Exercise,89,3,4
Morning,Relaxation,136,3,5
Afternoon,Relaxation,116,8,7
Evening,Exercise,54,5,6
Night,Relaxation,175,4,3
Afternoon,Relaxation,124,8,9
Night,Relaxation,143,4,7
Evening,Relaxation,116,7,6
Afternoon,Exercise,119,4,4
Night,Relaxation,40,3,2
Evening,Relaxation,145,8,8
Afternoon,Exercise,85,7,8
Morning,Exercise,87,4,3
Morning,Relaxation,41,3,2
Morning,Exercise,141,4,4
Evening,Relaxation,58,5,4
Night,Relaxation,69,7,6
Afternoon,Exercise,103,7,6
Night,Relaxation,102,8,10
Morning,Exercise,35,6,7
Afternoon,Relaxation,47,4,5
Evening,Relaxation,75,3,2
Afternoon,Relaxation,86,7,8
Evening,Relaxation,171,8,9
Night,Relaxation,76,3,2
Afternoon,Exercise,70,5,4
Evening,Exercise,66,8,8
Afternoon,Exercise,175,4,3
Afternoon,Exercise,103,5,4
Morning,Relaxation,61,6,6
Afternoon,Exercise,97,6,6
Night,Relaxation,35,3,3
Evening,Relaxation,50,3,4
Afternoon,Relaxation,75,8,8
Afternoon,Relaxation,37,5,6
Afternoon,Relaxation,76,3,2
Afternoon,Exercise,166,7,10
Night,Relaxation,124,3,2
Night,Relaxation,120,7,6
Afternoon,Exercise,67,7,8
Morning,Exercise,139,5,8
Morning,Exercise,130,7,6
Evening,Relaxation,95,5,7
Night,Relaxation,122,3,5
Evening,Exercise,132,3,3
Evening,Exercise,108,3,4
Afternoon,Relaxation,64,8,8
Evening,Relaxation,43,8,9
Afternoon,Exercise,72,5,6
Night,Exercise,83,6,6
Morning,Relaxation,42,3,2
Evening,Exercise,16,8,7
Afternoon,Relaxation,156,4,3
Morning,Exercise,169,6,8
Afternoon,Exercise,86,8,8
Evening,Relaxation,124,5,7
Afternoon,Relaxation,73,8,7
Night,Relaxation,57,5,6
Night,Relaxation,118,7,6
Afternoon,Exercise,81,7,8
Evening,Relaxation,41,6,6
Afternoon,Exercise,83,7,8
Afternoon,Relaxation,78,6,6
Afternoon,Exercise,65,6,6
Afternoon,Relaxation,131,6,5
Morning,Exercise,81,8,8
Evening,Exercise,35,5,5
Evening,Relaxation,55,4,4
Afternoon,Exercise,79,5,4
Night,Relaxation,105,3,2
Evening,Exercise,52,5,6
Morning,Relaxation,56,7,8
Evening,Relaxation,112,6,5
Night,Relaxation,103,7,9
Afternoon,Exercise,71,8,9
Night,Relaxation,89,7,8
Night,Relaxation,69,5,5
Evening,Relaxation,99,7,7
Morning,Exercise,72,6,5
Afternoon,Relaxation,142,4,5
Night,Relaxation,43,4,4
Afternoon,Exercise,113,4,4
Afternoon,Exercise,62,6,7
Night,Relaxation,50,8,7
Morning,Relaxation,123,4,6
Afternoon,Exercise,105,4,6
Morning,Relaxation,51,6,6
Afternoon,Exercise,46,4,4
Night,Relaxation,62,7,8
Afternoon,Relaxation,82,5,4
Morning,Relaxation,102,8,8
Afternoon,Exercise,66,8,8
Afternoon,Relaxation,139,4,5
Evening,Exercise,56,4,4
Night,Relaxation,48,5,6
Evening,Relaxation,51,5,6
Morning,Relaxation,98,4,4
Afternoon,Exercise,161,6,6
Night,Relaxation,20,4,3
Evening,Relaxation,142,3,6
Afternoon,Relaxation,142,7,8
Afternoon,Exercise,116,7,7
Night,Relaxation,33,3,4
Night,Relaxation,113,8,10
Night,Exercise,45,8,9
Evening,Relaxation,49,5,5
Afternoon,Relaxation,70,8,7
Night,Exercise,49,4,4
Night,Relaxation,116,3,4
Night,Exercise,127,7,9
Afternoon,Exercise,74,6,5
Afternoon,Exercise,31,4,3
Evening,Exercise,125,6,6
Night,Relaxation,99,4,4
Morning,Relaxation,66,6,5
Night,Relaxation,28,6,5
Night,Relaxation,23,5,4
Afternoon,Relaxation,88,7,7
Evening,Relaxation,72,4,5
Night,Relaxation,89,4,5
Morning,Exercise,93,6,5
Afternoon,Relaxation,133,8,8
Evening,Exercise,108,5,6
Night,Relaxation,22,4,3
Evening,Relaxation,96,5,6
Afternoon,Exercise,55,7,6
Evening,Relaxation,41,7,6
Afternoon,Exercise,155,5,4
Night,Relaxation,144,7,10
Night,Relaxation,37,8,8
Afternoon,Exercise,119,3,4
Afternoon,Exercise,75,6,7
Evening,Relaxation,105,3,4
Night,Relaxation,121,5,4
Night,Relaxation,100,5,4
Night,Exercise,112,5,7
Night,Relaxation,138,8,8
Morning,Exercise,34,5,4
Night,Relaxation,135,7,9
Evening,Relaxation,67,3,4
Afternoon,Exercise,68,4,3
Night,Exercise,168,8,10
Night,Relaxation,51,6,6
Evening,Exercise,161,4,6
Morning,Relaxation,138,3,4
Morning,Relaxation,128,7,7
Afternoon,Exercise,131,8,9
Morning,Exercise,80,5,5
Night,Exercise,85,3,2
Afternoon,Relaxation,43,8,7
Night,Exercise,131,5,6
Morning,Relaxation,85,5,4
Night,Exercise,63,6,7
Morning,Exercise,105,7,9
Afternoon,Relaxation,32,8,7
Evening,Exercise,123,6,5
Evening,Relaxation,134,5,5
Afternoon,Relaxation,107,6,5
Afternoon,Exercise,167,8,9
Morning,Exercise,36,7,8
Morning,Exercise,178,3,4
Morning,Relaxation,84,8,9
Night,Relaxation,97,8,9
Morning,Exercise,30,8,9
Night,Relaxation,159,7,6
Afternoon,Relaxation,35,4,4
Night,Exercise,46,6,7
Evening,Relaxation,37,4,3
Morning,Relaxation,85,8,8
Night,Relaxation,60,4,5
Morning,Relaxation,131,5,4
Afternoon,Exercise,53,4,4
Evening,Relaxation,69,7,6
Night,Relaxation,42,6,5
Evening,Relaxation,37,4,3
Afternoon,Exercise,46,6,5
Evening,Relaxation,66,3,3
Night,Relaxation,66,8,7
Night,Relaxation,25,6,5
Night,Relaxation,90,6,5
Night,Exercise,81,8,7
Afternoon,Exercise,90,5,5
Night,Relaxation,79,4,5
Morning,Relaxation,136,8,10
Night,Relaxation,51,3,4
Evening,Relaxation,106,5,5
Afternoon,Exercise,68,3,4
Night,Relaxation,21,7,7
Morning,Exercise,58,5,4
Evening,Relaxation,97,5,5
Evening,Relaxation,96,4,3
Evening,Exercise,70,4,4
Evening,Relaxation,100,7,9
Night,Relaxation,101,6,7
Afternoon,Exercise,176,5,4
Afternoon,Relaxation,101,3,5
Afternoon,Relaxation,76,5,6
Evening,Exercise,104,4,4
Night,Relaxation,22,6,6
Morning,Relaxation,54,4,3
Morning,Exercise,82,3,3
Evening,Relaxation,127,7,9
Morning,Exercise,94,5,4
Night,Relaxation,117,6,8
Afternoon,Exercise,101,4,3
Afternoon,Relaxation,39,8,8
Morning,Exercise,148,5,7
Afternoon,Relaxation,75,4,3
Morning,Exercise,44,4,4
Morning,Relaxation,106,8,10
Afternoon,Exercise,48,7,8
Afternoon,Exercise,113,3,2
Morning,Exercise,113,3,4
Evening,Exercise,23,7,6
Evening,Relaxation,43,8,7
Evening,Relaxation,133,3,4
Morning,Exercise,41,3,2
Night,Relaxation,39,5,6
Morning,Exercise,53,3,2
Night,Exercise,100,4,5
Night,Relaxation,57,3,4
Afternoon,Relaxation,128,8,8
Morning,Exercise,107,5,6
Evening,Exercise,102,7,7
Night,Exercise,106,3,3
Morning,Relaxation,44,7,7
Night,Exercise,110,7,6
Evening,Relaxation,116,4,6
Afternoon,Relaxation,79,4,4
Morning,Exercise,79,3,3
Afternoon,Exercise,47,8,9
Afternoon,Exercise,74,5,5
Afternoon,Exercise,120,4,3
Afternoon,Relaxation,44,8,8
Afternoon,Exercise,65,8,7
Evening,Relaxation,120,3,3
Evening,Relaxation,73,5,5
Afternoon,Relaxation,84,5,6
Afternoon,Relaxation,100,6,6
Evening,Exercise,117,5,4
Night,Relaxation,46,4,5
Evening,Exercise,31,5,5
Afternoon,Relaxation,112,5,4
Evening,Exercise,130,3,5
Afternoon,Relaxation,158,6,7
Afternoon,Relaxation,148,3,3
Afternoon,Relaxation,135,3,3
Night,Relaxation,132,8,7
Evening,Exercise,38,6,5
Evening,Relaxation,43,3,3
Morning,Exercise,113,8,7
Afternoon,Relaxation,36,8,8
Evening,Exercise,76,5,6
Evening,Relaxation,37,5,5
Night,Exercise,72,8,9
Morning,Relaxation,46,8,7
Morning,Exercise,50,6,5
Afternoon,Exercise,119,3,5
Afternoon,Relaxation,110,7,7
Evening,Relaxation,92,3,3
Afternoon,Relaxation,132,7,6
Morning,Exercise,109,6,7
Afternoon,Exercise,67,6,6
Evening,Relaxation,118,4,3
Morning,Exercise,46,6,7
Afternoon,Relaxation,135,8,10
Morning,Exercise,49,6,6
Evening,Relaxation,62,3,4
Night,Relaxation,166,7,7
Morning,Exercise,69,4,4
Evening,Relaxation,140,3,5
Night,Relaxation,35,6,5
Afternoon,Exercise,112,4,4
Night,Relaxation,120,7,9
Morning,Exercise,73,3,4
Night,Exercise,47,6,7
Morning,Exercise,58,5,4
Evening,Relaxation,28,6,7
Afternoon,Relaxation,100,6,5
Morning,Exercise,131,5,5
Night,Exercise,71,8,9
Night,Relaxation,101,3,4
Morning,Exercise,58,3,3
Afternoon,Relaxation,52,7,6
Night,Relaxation,145,5,7
Evening,Relaxation,149,6,7
Night,Relaxation,51,8,7
Evening,Exercise,98,8,10
Night,Relaxation,128,8,7
Afternoon,Exercise,45,4,5
Morning,Relaxation,92,7,7
Morning,Exercise,103,4,4
Night,Relaxation,61,8,7
Night,Relaxation,54,3,2
Morning,Exercise,96,3,3
Night,Relaxation,134,4,3
Evening,Exercise,73,5,4
Night,Relaxation,117,8,8
Morning,Exercise,34,4,4
Morning,Exercise,49,8,8
Morning,Relaxation,152,4,4
Evening,Relaxation,67,7,7
Afternoon,Exercise,68,5,4
Night,Relaxation,106,4,3
Evening,Exercise,127,5,7
Evening,Exercise,91,6,6
Afternoon,Relaxation,111,8,9
Evening,Exercise,97,6,5
Evening,Relaxation,60,4,4
Night,Relaxation,84,6,7
Night,Relaxation,99,8,10
Afternoon,Exercise,87,5,4
Evening,Exercise,105,7,8
Morning,Exercise,103,8,8
Afternoon,Relaxation,88,5,4
Evening,Relaxation,76,3,2
Morning,Relaxation,136,7,10
Afternoon,Exercise,95,8,9
Night,Relaxation,70,7,7
Evening,Exercise,98,3,5
Evening,Exercise,150,5,6
Afternoon,Relaxation,81,4,5
Evening,Relaxation,92,4,6
Morning,Exercise,66,3,2
Evening,Relaxation,61,8,8
Morning,Relaxation,91,5,4
Morning,Exercise,113,3,4
Night,Relaxation,144,7,7
Morning,Exercise,37,7,7
Evening,Exercise,66,7,6
Morning,Exercise,77,4,3
Night,Relaxation,131,7,6
Evening,Exercise,62,3,2
Evening,Relaxation,28,8,9
Evening,Relaxation,32,3,3
Evening,Relaxation,144,4,4
Morning,Exercise,101,3,4
Morning,Relaxation,49,5,4
Night,Relaxation,46,3,2
Evening,Exercise,157,7,9
Evening,Relaxation,17,8,7
Afternoon,Exercise,52,8,9
Afternoon,Relaxation,23,4,3
Afternoon,Relaxation,73,7,6
Evening,Exercise,129,4,6
Night,Relaxation,35,6,6
Afternoon,Relaxation,110,3,3
Afternoon,Exercise,107,8,9
Morning,Exercise,56,3,2
Night,Exercise,141,8,9
Night,Exercise,85,4,3
Morning,Relaxation,65,3,2
Morning,Exercise,43,3,4
Evening,Exercise,161,4,6
Morning,Exercise,43,7,8
Morning,Relaxation,71,8,8
Afternoon,Exercise,63,6,7
Evening,Relaxation,74,4,5
Morning,Relaxation,115,5,4
Morning,Exercise,67,8,7
Afternoon,Exercise,105,7,6
Evening,Exercise,74,4,4
Afternoon,Exercise,88,8,7
Evening,Relaxation,29,3,4
Night,Exercise,80,3,2
Morning,Exercise,145,4,4
Evening,Relaxation,27,8,7
Evening,Relaxation,36,7,7
Morning,Exercise,42,4,4
Morning,Exercise,38,6,7
Afternoon,Relaxation,131,8,9
Afternoon,Relaxation,99,3,3
Night,Exercise,60,8,7
Afternoon,Relaxation,52,8,8
Evening,Relaxation,98,8,9
Afternoon,Exercise,176,5,8
Morning,Exercise,140,7,8
Afternoon,Exercise,40,5,5
Night,Relaxation,170,7,7
Morning,Exercise,47,4,3
Afternoon,Exercise,64,7,7
Morning,Exercise,67,4,5
Evening,Exercise,44,3,3
Afternoon,Exercise,48,5,6
Afternoon,Relaxation,114,3,2
Afternoon,Exercise,40,5,6
Evening,Relaxation,69,3,4
Evening,Relaxation,73,4,5
Morning,Exercise,77,8,8
Evening,Exercise,145,6,7
Evening,Relaxation,54,8,8
Afternoon,Relaxation,100,7,7
Afternoon,Exercise,96,3,2
Afternoon,Exercise,120,3,4
Morning,Relaxation,45,8,7
Morning,Relaxation,97,5,7
Afternoon,Relaxation,115,6,5
Afternoon,Relaxation,78,4,5
Afternoon,Exercise,65,5,5
Night,Exercise,120,7,8
Morning,Exercise,123,7,7
Evening,Exercise,47,3,2
Night,Relaxation,67,6,7
Morning,Exercise,54,8,7
Night,Relaxation,64,3,3
Morning,Exercise,74,6,5
Morning,Exercise,73,8,8
Afternoon,Relaxation,126,8,9
Evening,Exercise,58,3,2
Afternoon,Relaxation,124,7,9
Morning,Exercise,120,4,3
Night,Relaxation,63,6,5
Night,Relaxation,78,6,5
Evening,Relaxation,40,8,8
Evening,Exercise,86,7,8
Night,Relaxation,97,4,5
Night,Exercise,57,6,6
Morning,Exercise,58,5,6
Morning,Relaxation,75,7,6
Evening,Relaxation,50,7,7
Afternoon,Exercise,163,7,6
Night,Exercise,39,3,2
Night,Exercise,163,4,6
Afternoon,Relaxation,109,6,7
Night,Relaxation,102,5,7
Night,Relaxation,86,3,4
Afternoon,Exercise,118,5,5
Morning,Exercise,55,3,4
Night,Relaxation,27,4,3
Afternoon,Exercise,157,6,7
Afternoon,Exercise,109,8,7
Afternoon,Exercise,99,5,4
Night,Relaxation,146,7,6
Night,Exercise,63,7,7
Afternoon,Exercise,134,6,8
Evening,Exercise,89,8,9
Afternoon,Exercise,73,3,3
Night,Relaxation,67,6,6
Morning,Relaxation,44,6,7
Afternoon,Exercise,40,5,4
Evening,Relaxation,109,7,9
Afternoon,Relaxation,15,7,6
Afternoon,Relaxation,141,6,5
Afternoon,Relaxation,24,3,3
Evening,Relaxation,18,7,7
Night,Exercise,120,7,7
Afternoon,Relaxation,87,3,2
Night,Relaxation,48,8,8
Night,Relaxation,91,6,6
Night,Exercise,41,7,8
Afternoon,Relaxation,75,4,4
Morning,Exercise,31,7,7
Morning,Exercise,116,5,7
Afternoon,Exercise,103,3,5
Evening,Relaxation,51,4,4
Afternoon,Relaxation,67,3,3
Evening,Exercise,37,5,5
Night,Exercise,22,4,3
Morning,Relaxation,44,8,7
Morning,Relaxation,76,3,4
Night,Relaxation,96,8,10
Afternoon,Relaxation,148,3,5
Evening,Relaxation,87,6,7
Night,Relaxation,79,3,3
Night,Relaxation,29,5,4
Morning,Exercise,85,3,3
Evening,Exercise,136,4,4
Afternoon,Exercise,148,8,10
Afternoon,Exercise,49,5,6
Afternoon,Relaxation,61,4,4
Evening,Relaxation,127,7,7
Afternoon,Exercise,59,8,8
Evening,Relaxation,137,8,8
Night,Relaxation,32,6,6
Afternoon,Exercise,78,5,4
Afternoon,Exercise,65,4,5
Night,Relaxation,36,6,6
Evening,Relaxation,112,8,8
Evening,Relaxation,23,7,7
Morning,Exercise,103,3,5
Morning,Relaxation,46,4,3
Morning,Exercise,113,5,7
Morning,Relaxation,57,4,3
Night,Relaxation,117,3,2
Morning,Exercise,108,8,9
Night,Exercise,106,3,3
Night,Exercise,147,5,6
Evening,Relaxation,108,8,9
Morning,Relaxation,62,6,5
Night,Exercise,54,8,8
Night,Relaxation,62,5,4
Afternoon,Relaxation,73,8,9
Afternoon,Relaxation,114,7,9
Night,Relaxation,116,8,8
Morning,Relaxation,50,8,8
Night,Exercise,55,7,7
Evening,Exercise,77,4,3
Morning,Exercise,52,6,6
Morning,Exercise,120,5,6
Night,Relaxation,91,7,7
Afternoon,Relaxation,66,3,3
Night,Relaxation,50,7,7
Afternoon,Exercise,106,4,3
Evening,Relaxation,99,5,5
Evening,Exercise,38,3,2
Afternoon,Relaxation,56,4,5
Night,Exercise,82,7,6
Evening,Relaxation,89,3,3
Morning,Exercise,76,3,3
Morning,Exercise,118,5,5
Night,Exercise,62,3,4
Afternoon,Relaxation,117,7,8
Morning,Exercise,128,4,4
Morning,Relaxation,46,8,8
Morning,Relaxation,65,3,3
Morning,Relaxation,39,6,6
Evening,Relaxation,78,6,7
Morning,Exercise,51,4,4
Morning,Exercise,40,3,3
Evening,Relaxation,107,5,4
Afternoon,Exercise,83,3,3
Morning,Exercise,106,7,9
Afternoon,Exercise,127,8,9
Evening,Relaxation,77,7,6
Night,Relaxation,150,8,10
Morning,Exercise,104,3,3
Afternoon,Relaxation,103,7,9
Evening,Exercise,57,7,7
Night,Relaxation,112,8,7
Night,Exercise,63,6,6
Night,Exercise,95,7,9
Afternoon,Relaxation,45,3,3
Night,Exercise,31,5,5
Night,Exercise,30,4,4
Evening,Relaxation,111,7,6
Evening,Exercise,124,3,3
Night,Relaxation,38,7,8
Afternoon,Exercise,25,8,7
Morning,Exercise,78,3,2
Evening,Relaxation,63,6,7
Evening,Exercise,114,7,6
Afternoon,Relaxation,130,3,3
Afternoon,Exercise,71,7,8
Morning,Relaxation,22,5,6
Afternoon,Exercise,156,5,6
Afternoon,Exercise,47,4,3
Afternoon,Exercise,89,8,9
Morning,Exercise,35,7,8
Morning,Exercise,106,8,8
Night,Relaxation,148,4,7
Afternoon,Exercise,60,5,4
Morning,Relaxation,151,7,8
Night,Exercise,63,5,4
Evening,Relaxation,100,4,6
Evening,Relaxation,130,7,7
Afternoon,Exercise,102,3,2
Night,Relaxation,99,8,7
Night,Relaxation,61,7,8
Afternoon,Relaxation,107,7,7
Evening,Relaxation,60,3,4
Evening,Relaxation,96,3,5
Evening,Relaxation,35,8,9
Night,Relaxation,50,4,4
Evening,Exercise,57,4,5
Evening,Relaxation,142,4,6
Afternoon,Exercise,30,7,7
Night,Relaxation,112,7,8
Morning,Relaxation,69,6,5
Morning,Relaxation,78,6,6
Night,Relaxation,110,8,7
Night,Relaxation,81,3,3
Night,Relaxation,112,7,6
